country_name,region_name,city_name,Longitude,latitude,city_id
Ghana,Greater Accra Region,Ga Central Municipal Assembly,-0.2876956,5.6098484,1.0006
Ghana,Greater Accra Region,Ga East,-0.2208075836876517,5.7086577,1.0007
Ghana,Greater Accra Region,Ga South,-0.3928423417889605,5.61002785,1.0008
Ghana,Greater Accra Region,Ga West,-0.34976355190147446,5.70697105,1.0009
Ghana,Greater Accra Region,Kpone Katamanso,-0.07336510540894667,5.77159775,1.001
Ghana,Greater Accra Region,La Dade Kotopon,-0.1568957228668052,5.5899619000000005,1.0010999999999999
Ghana,Greater Accra Region,La Nkwantanang Madina,-0.1725086994008766,5.74468145,1.0011999999999999
Ghana,Greater Accra Region,Ningo Prampram,0.1461109550052391,5.8117696500000005,1.0012999999999999
Ghana,Greater Accra Region,Shai Osudoku District,0.16187232840156757,5.95875335,1.0013999999999998
Ghana,Greater Accra Region,Tema Metropolitan District,-0.0022429505751959643,5.64889865,1.0014999999999998
Ghana,North East,Bunkpurugu-Yunyoo,0.08716481367149873,10.5218799,1.0001
Ghana,North East,Chereponi,0.2910324,10.137547,1.0002
Ghana,North East,East Mamprusi,-0.4166786510297047,10.45279035,1.0003
Ghana,North East,Mamprugo Moaduri District,-1.3172833809445996,10.257381500000001,1.0004
Ghana,North East,West Mamprusi,-0.7640550361108249,10.29738455,1.0005
Ghana,Northern Region,Gushiegu,-0.2164706,9.9185016,1.0001
Ghana,Northern Region,Karaga,-0.4316607,9.9267799,1.0002
Ghana,Northern Region,Kpandai,-0.0119853,8.4635789,1.0003
Ghana,Northern Region,Mion,-0.3355255118428331,9.452849050000001,1.0004
Ghana,Northern Region,Nanumba South,0.05497418228486124,8.766379350000001,1.0005
Ghana,Northern Region,Saboba,0.3166454,9.7048701,1.0006
Ghana,Northern Region,Savelugu/Nanton,-0.8291717782624299,9.63658295,1.0007
Ghana,Northern Region,Tamale,-0.8423986,9.4051992,1.0008
Ghana,Northern Region,Tatale,0.5266001,9.3566595,1.0009
Ghana,Northern Region,Tolon/Kumbungu,-1.0071133,9.4897845,1.001
Ghana,Northern Region,Yendi,-0.0035068,9.4466478,1.0010999999999999
Ghana,Northern Region,Zabzugu/Tatale,0.4837627,9.2640387,1.0011999999999999
Ghana,Oti,Biakoye,0.26297363921009864,7.39217985,1.0001
Ghana,Oti,Jasikan,0.470569,7.411211,1.0002
Ghana,Oti,Kadjebi,0.476103,7.525931,1.0003
Ghana,Oti,Krachi East,0.1960006661076935,8.04337735,1.0004
Ghana,Oti,Krachi Nchumuru,-0.08661337714310087,8.1892008,1.0005
Ghana,Oti,Krachi West,-0.010969980518988086,7.85874805,1.0006
Ghana,Oti,Nkwanta North,0.23474378629634957,8.5517612,1.0007
Ghana,Oti,Nkwanta South,0.41270423747888696,8.249977000000001,1.0008
Ghana,Savannah,Central Gonja,-1.1098392294312955,8.937151199999999,1.0001
Ghana,Savannah,East Gonja,-0.4038681012697445,8.987877050000002,1.0002
Ghana,Savannah,North Gonja,-0.4038681012697445,8.987877050000002,1.0003
Ghana,Savannah,Sawla-Tuna-Kalba,-2.413309336794357,9.4809443,1.0004
Ghana,Savannah,West Gonja,-1.5071681,9.5267018,1.0005
Ghana,Upper East Region,Bawku Municipal District,-0.24294569566316604,11.0419924,1.0001
Ghana,Upper East Region,Bawku West,-0.4929476185124543,10.842770000000002,1.0002
Ghana,Upper East Region,Binduri District,-0.3016557165876757,10.9475864,1.0003
Ghana,Upper East Region,Bolgatanga Municipal District,-0.9339894468528087,10.74730795,1.0004
Ghana,Upper East Region,Bongo District,-0.805767855895511,10.916683899999999,1.0005
Ghana,Upper East Region,Builsa South,-1.2624658250835867,10.53032385,1.0006
Ghana,Upper East Region,Garu-Tempane,-0.1544481,10.8560179,1.0007
Ghana,Upper East Region,Kassena Nankana,-1.3157209470193951,10.873175450000002,1.0008
Ghana,Upper East Region,Kassena Nankana West,-1.3157209470193951,10.873175450000002,1.0009
Ghana,Upper East Region,Nabdam,-0.6870286,10.8070481,1.001
Ghana,Upper East Region,North Builsa District,-1.2585408880461886,10.7103344,1.0010999999999999
Ghana,Upper East Region,Pusiga,-0.1276855,11.0854045,1.0011999999999999
Ghana,Upper West Region,Daffiama Bussie Issa District,-2.262226724584661,10.36748405,1.0001
Ghana,Upper West Region,Jirapa,-2.7008646,10.5366328,1.0002
Ghana,Upper West Region,Lambussie Karni,-2.580168296278039,10.8284376,1.0003
Ghana,Upper West Region,Lawra,-2.893139,10.642831,1.0004
Ghana,Upper West Region,Nadowli,-2.664189,10.372021,1.0005
Ghana,Upper West Region,Nandom,-2.760077,10.8520701,1.0006
Ghana,Upper West Region,Sissala East,-1.8505054295213867,10.59705475,1.0007
Ghana,Upper West Region,Sissala West,-2.2934695157263563,10.7467085,1.0008
Ghana,Upper West Region,Wa,-2.5054273,10.0623261,1.0009
Ghana,Upper West Region,Wa East,-1.974782559862299,10.0840934,1.001
Ghana,Upper West Region,Wa West,-2.6832633,9.8985772,1.0010999999999999
Ghana,Volta Region,Adaklu,0.5867124,6.5763679,1.0001
Ghana,Volta Region,Afadzato South,0.36477924431275577,6.877185,1.0002
Ghana,Volta Region,Agotime Ziope,0.6923046561711224,6.4723599,1.0003
Ghana,Volta Region,Akatsi District,0.7973671042608745,6.15413405,1.0004
Ghana,Volta Region,Akatsi South,0.7973671042608745,6.15413405,1.0005
Ghana,Volta Region,Central Tongu,0.6115617459171512,6.1688436499999995,1.0006
Ghana,Volta Region,Ho,0.4688932,6.6126598,1.0007
Ghana,Volta Region,Ho West,0.4444035,6.7860221,1.0008
Ghana,Volta Region,Hohoe,0.477735,7.153187,1.0009
Ghana,Volta Region,Keta,0.9910728,5.9215688,1.001
Ghana,Volta Region,Ketu North District,0.9811514013818169,6.192057,1.0010999999999999
Ghana,Volta Region,Ketu South District,1.1332397553208913,6.1185256,1.0011999999999999
Ghana,Volta Region,Kpando,0.2937002,6.9971645,1.0012999999999999
Ghana,Volta Region,North Dayi,0.2226731892612706,6.91384645,1.0013999999999998
Ghana,Volta Region,North Tongu,0.29718892489643306,6.14399495,1.0014999999999998
Ghana,Volta Region,South Dayi,0.2405460202833739,6.544908700000001,1.0015999999999998
Ghana,Volta Region,South Tongu District,0.6410612281101484,5.96577275,1.0016999999999998
Ghana,Western North,Aowin/Suaman,-2.8205779,5.8277647,1.0001
Ghana,Western North,Bia,-3.0662888397584327,6.56894165,1.0002
Ghana,Western North,Bia East,-3.0068178677542488,6.817878,1.0003
Ghana,Western North,Bodi,-2.7569465,6.2220878,1.0004
Ghana,Western North,Juaboso,-2.8235416,6.3415722,1.0005
Ghana,Western North,Sefwi-Wiawso,-2.4882333,6.2052869,1.0006
Ghana,Western North,Suaman,-3.008697120637989,6.1082415999999995,1.0007
Ghana,Western Region,Ahanta West,-1.9866546180300655,4.8514282,1.0001
Ghana,Western Region,Ellembelle,-2.4214253619049186,5.149522149999999,1.0002
Ghana,Western Region,Jomoro,-2.614734347152968,5.199616,1.0003
Ghana,Western Region,Mpohor,-1.8927971,4.9705877,1.0004
Ghana,Western Region,Nzema East,-2.2226341689870717,5.08576495,1.0005
Ghana,Western Region,Prestea-Huni Valley,-2.1423648,5.4336458,1.0006
Ghana,Western Region,Secondi Takoradi,-1.6968861499999996,4.960504200000001,1.0007
Ghana,Western Region,Shama,-1.6289843,5.0102883,1.0008
Ghana,Western Region,Tarkwa Nsuaem,-2.035945545161474,5.13674135,1.0009
Ghana,Western Region,Wassa Amenfi Central,-2.0839856,5.7890318,1.001
Ghana,Western Region,Wassa Amenfi East,-1.9897539851041608,5.876605850000001,1.0010999999999999
Ghana,Western Region,Wassa Amenfi West,-2.5321498,5.7735167,1.0011999999999999
